district,doy,year,tminc,tmeanc,tmaxc,pr,rmean,vpd
Bennett,3.0,2018.0,-20.43579993795389,-15.808924063145794,-11.182048188337635,0.0,100.0,0.0
Oglala Lakota,3.0,2018.0,-21.361484962775418,-15.903505228663402,-10.44552549455144,0.0,99.988841994628,0.0
Jackson,3.0,2018.0,-22.560778841290276,-16.679475124981856,-10.7981714086735,0.0,98.02436147846123,0.0
Mellette,3.0,2018.0,-21.581687806360772,-16.805387490854763,-12.02908717534869,0.0,96.62593695801057,0.0
Jones,3.0,2018.0,-22.733951606862224,-17.7686665663605,-12.803381525858725,0.0,95.23797179215137,0.0
Lyman,3.0,2018.0,-23.25752002327997,-17.99893074635607,-12.740341469432199,0.0,88.83445561943098,0.0022310210889563815
Buffalo,3.0,2018.0,-25.161836632601958,-19.676110724847298,-14.190384817092621,0.0,87.59275146200847,0.002010754624497074
Tripp,3.0,2018.0,-21.455326111082805,-16.607609203712553,-11.759892296342363,0.0,90.43240920709988,3.7918213760519714E-4
Brule,3.0,2018.0,-23.671113730451392,-18.371583287026006,-13.072052843600602,0.0,86.50771352077052,0.010240831171160434
Gregory,3.0,2018.0,-21.748075114305664,-16.736421482576525,-11.724767850847332,0.0,87.81452392103171,0.006209078716242681
Charles Mix,3.0,2018.0,-22.546897810251455,-17.0509820386893,-11.55506626712707,0.0,82.59621281728863,0.027666534612858232
Douglas,3.0,2018.0,-23.122608051848292,-17.5447077247897,-11.966807397731118,0.0,81.86351417432941,0.030168356511412784
Bon Homme,3.0,2018.0,-22.558411139826738,-16.908924440170818,-11.259437740514878,0.0,81.23266954729294,0.03373049241317702
Hutchinson,3.0,2018.0,-23.511176831104645,-17.95794371187939,-12.404710592654125,0.0,80.45927195871867,0.03618252871117983
Davison,3.0,2018.0,-23.914623746730083,-18.540007368455125,-13.16539099018017,0.0,80.0771582465024,0.03901208262556544
Hanson,3.0,2018.0,-24.468508697187822,-19.035324244819098,-13.60213979245037,0.0,79.73809012097894,0.03823392476271177
Miner,3.0,2018.0,-24.56267232978886,-19.274279798826285,-13.985887267863703,0.0,80.49193668827537,0.035031070945857154
Sanborn,3.0,2018.0,-24.852805216821782,-19.369753491830483,-13.886701766839181,0.0,81.52314299204502,0.030151810122844267
Jerauld,3.0,2018.0,-24.67252866866078,-19.321099704693317,-13.96967074072584,0.0,84.34664982727047,0.017617189001536884
Aurora,3.0,2018.0,-23.926722488590812,-18.616212157828247,-13.305701827065683,0.0,84.01386135260653,0.02157711536743671
Beadle,3.0,2018.0,-25.618219876006364,-20.06352494731972,-14.508830018633132,0.0,84.4199662658693,0.015196366491122324
Kingsbury,3.0,2018.0,-25.761014211409968,-20.387621040820395,-15.01422787023081,0.0,83.27733872960701,0.01977014578709633
Brookings,3.0,2018.0,-26.57979643676899,-21.185548484726652,-15.791300532684277,0.0,83.49228028772697,0.017068971849862887
Lake,3.0,2018.0,-26.208033383676877,-20.820740068919644,-15.433446754162398,0.0,83.15637932703679,0.019829032063633126
McCook,3.0,2018.0,-24.994478287743153,-19.566016459696502,-14.137554631649861,0.0,80.74523392580086,0.031226762927654965
Minnehaha,3.0,2018.0,-25.544777168518554,-19.9554261578382,-14.366075147157837,0.0,81.46473190355104,0.025309454369607125
Moody,3.0,2018.0,-26.667831971193593,-21.04408555019444,-15.420339129195291,0.0,82.91650151948342,0.018923241861812518
Union,3.0,2018.0,-23.017944089312298,-16.768362498957572,-10.518780908602835,0.017834941860235355,76.53183397716188,0.05575565763782862
Clay,3.0,2018.0,-22.968748689903922,-16.839458278553614,-10.710167867203296,0.0,77.84255780932284,0.04924286902329952
Lincoln,3.0,2018.0,-24.546457839733584,-18.569380453632462,-12.592303067531342,0.0,80.57759129594804,0.03343043386752067
Turner,3.0,2018.0,-24.246146801178867,-18.499766350766006,-12.753385900353136,0.0,82.18708395275655,0.027710493426376222
Yankton,3.0,2018.0,-22.833762767034703,-17.2512605821723,-11.668758397309881,0.0,80.59959178387871,0.038133337612043315
Grant,4.0,2018.0,-27.82590164944267,-22.632191362917506,-17.438481076392353,0.0,97.77255818831439,0.0
Roberts,4.0,2018.0,-27.929080955328065,-22.791609425409014,-17.65413789548998,0.0,97.20130920945795,0.0
Marshall,4.0,2018.0,-28.14795056199044,-22.830609732799378,-17.51326890360825,0.0,99.3950637356721,0.0
Day,4.0,2018.0,-27.52682783787986,-22.46238578049623,-17.39794372311259,0.0,99.76779085715812,0.0
Deuel,4.0,2018.0,-27.852892792461684,-22.76095381934253,-17.669014846223376,0.0,97.85480384538283,0.0
Codington,4.0,2018.0,-27.999711593947946,-23.21048253610392,-18.421253478259885,0.0,99.96441647717755,0.0
Hamlin,4.0,2018.0,-28.155893006427128,-23.26363499820785,-18.371376989988573,0.0,99.97872490386324,0.0
Clark,4.0,2018.0,-27.59581412820184,-22.49050491608847,-17.385195703975082,0.0,99.99976351978115,0.0
Brown,4.0,2018.0,-28.101891611308673,-22.208034931365948,-16.314178251423257,0.0,99.75255753288204,0.0
McPherson,4.0,2018.0,-28.91526992848476,-22.633887375158277,-16.352504821831825,0.0,97.74272214788273,0.0
Edmunds,4.0,2018.0,-27.982281659919504,-21.78271781284558,-15.583153965771599,0.0,97.42343888969855,0.0
Spink,4.0,2018.0,-27.95113317628687,-22.05614172787521,-16.161150279463598,0.0,99.97833257109812,0.0
Faulk,4.0,2018.0,-27.385535438596385,-21.289300713271206,-15.193065987946017,0.0,95.95045631115299,0.0
Hand,4.0,2018.0,-26.574781267417865,-20.91558378394412,-15.256386300470387,0.0,94.86121525890222,0.0
Campbell,4.0,2018.0,-29.246273604696317,-22.155563799513747,-15.06485399433109,0.0,97.34019003320459,0.0
Walworth,4.0,2018.0,-28.227959700808025,-21.437727176482884,-14.647494652157743,0.0,97.65433468985836,0.0
Potter,4.0,2018.0,-27.041738336287846,-20.723295076701017,-14.404851817114118,0.0,96.1095029916748,0.0
Hyde,4.0,2018.0,-26.586814668482496,-20.849339543602877,-15.111864418723178,0.0,95.72615664903017,0.0
Sully,4.0,2018.0,-25.67578215126248,-19.83550498166373,-13.995227812064925,0.0,96.3268543019872,0.0
Dewey,4.0,2018.0,-25.9251646213424,-19.588583870345683,-13.252003119349034,0.0,97.90804400139706,0.0
Hughes,4.0,2018.0,-25.320935666267037,-19.675111691848045,-14.029287717429021,0.0,95.36892178089958,0.0
Stanley,4.0,2018.0,-24.375624150417682,-18.78769024202086,-13.199756333624125,0.0,96.94440795847703,0.0
Corson,4.0,2018.0,-26.932399345312312,-20.38724175088754,-13.842084156462802,0.0,99.21666461671984,0.0
Perkins,4.0,2018.0,-24.774637771981073,-19.117994825529475,-13.46135187907787,0.0,100.0,0.0
Ziebach,4.0,2018.0,-24.511093915409745,-18.821398018219806,-13.131702121029923,0.0,99.96917510381354,0.0
Haakon,4.0,2018.0,-24.52191996778109,-18.452634139145662,-12.383348310510284,0.0,99.96801051271359,0.0
Meade,4.0,2018.0,-24.278891389310353,-18.41739858235443,-12.555905775398799,0.0,100.0,0.0
Pennington,4.0,2018.0,-23.140679389242262,-17.58791727145802,-12.035155153673806,0.0,100.0,0.0
Harding,4.0,2018.0,-23.3126737664114,-18.189714265603104,-13.066754764794833,0.0,100.0,0.0
Butte,4.0,2018.0,-23.899514092919677,-18.246279376809028,-12.593044660698423,0.0,100.0,0.0
Lawrence,4.0,2018.0,-21.356602792174055,-16.58659678052679,-11.816590768879525,0.13498272416574772,100.0,0.0
Custer,4.0,2018.0,-21.952686439253792,-16.890397683936293,-11.828108928618839,0.0,100.0,0.0
Fall River,4.0,2018.0,-22.250181617549202,-17.52870226411139,-12.807222910673632,0.212924413768322,100.0,0.0
Todd,4.0,2018.0,-21.999598340382256,-17.5427774626496,-13.085956584916946,0.1531880251827428,100.0,0.0
Bennett,4.0,2018.0,-22.049909662904117,-17.138491089103816,-12.227072515303444,0.10553209328987363,100.0,0.0
Oglala Lakota,4.0,2018.0,-22.840193576196516,-17.292578428680326,-11.7449632811642,0.3035229653826132,100.0,0.0
Jackson,4.0,2018.0,-23.091047281421677,-17.466598328111417,-11.842149374801217,0.0,100.0,0.0
Mellette,4.0,2018.0,-22.58391628446947,-17.773175289839518,-12.962434295209539,0.0,99.92133283648454,0.0
Jones,4.0,2018.0,-23.61526053533671,-18.63495165951368,-13.6546427836906,0.0,98.83728131194651,0.0
Lyman,4.0,2018.0,-24.1743936698966,-18.87203022554818,-13.569666781199805,0.0,92.94845017308472,1.722831173789258E-6
Buffalo,4.0,2018.0,-25.981722811515507,-20.58654194448779,-15.19136107746006,0.0,93.85737111974,0.0
Tripp,4.0,2018.0,-22.680809587175368,-17.779385099921356,-12.877960612667387,0.013460943892568073,98.26509113577134,0.0
Brule,4.0,2018.0,-24.259783237987897,-19.1365820890363,-14.013380940084676,0.0,90.55362988036951,6.64529404913507E-5
Gregory,4.0,2018.0,-23.01377025837468,-18.150833854222828,-13.287897450070895,0.0,95.44576506846911,3.0257044422606637E-5
Charles Mix,4.0,2018.0,-23.452649459978357,-18.441748345540425,-13.430847231102467,0.0,89.06378730316725,0.0022470092652942695
Douglas,4.0,2018.0,-23.854440019106256,-18.853449572017535,-13.852459124928808,0.0,88.6906085698466,0.0032768916886024603
Bon Homme,4.0,2018.0,-23.440362145473767,-18.554661365286268,-13.668960585098766,0.0,89.66627366452954,0.001268812304432984
Hutchinson,4.0,2018.0,-24.23498523600234,-19.42323420784069,-14.611483179679,0.0,89.32821031640088,0.003092700587698312
Davison,4.0,2018.0,-24.549139458902133,-19.900162481561846,-15.251185504221553,0.0,90.36843112628046,0.0016915914702200989
Hanson,4.0,2018.0,-25.146075269132755,-20.482381618438634,-15.818687967744495,0.0,92.44888905779193,7.604284265825017E-6
Miner,4.0,2018.0,-25.391549535966956,-20.786910860000255,-16.182272184033533,0.0,94.892806568373,0.0
Sanborn,4.0,2018.0,-25.585334006319208,-20.686087239984072,-15.786840473648933,0.0,92.19235446436493,2.4580708165826295E-5
Jerauld,4.0,2018.0,-25.395077111487996,-20.440769816124764,-15.486462520761528,0.0,91.65298193323768,0.0
Aurora,4.0,2018.0,-24.616142277073255,-19.796437492464374,-14.976732707855474,0.0,90.83768011163437,3.8809165881357604E-4
Beadle,4.0,2018.0,-26.430794985889943,-21.268789041802787,-16.106783097715645,0.0,96.20759996597775,0.0
Kingsbury,4.0,2018.0,-26.814689129330926,-22.031727515842974,-17.248765902354997,0.0,99.30786745601812,0.0
Brookings,4.0,2018.0,-28.177022450009673,-23.35346908559602,-18.52991572118228,0.0,99.92649431516308,0.0
Lake,4.0,2018.0,-26.902616415265886,-22.34804019999467,-17.79346398472347,0.0,99.16696424746084,0.0
McCook,4.0,2018.0,-25.680222735358686,-21.088494052238836,-16.496765369118997,0.0,94.7371383629956,0.0
Minnehaha,4.0,2018.0,-26.212174182959505,-21.483701746688254,-16.75522931041695,0.0,95.9800350397703,0.0
Moody,4.0,2018.0,-27.70736856880235,-22.86868925850892,-18.03000994821548,0.0,99.78469564431643,0.0
Union,4.0,2018.0,-23.78780112354107,-18.838262420588972,-13.888723717636891,0.0,88.3840916170288,0.005647102587178188
Clay,4.0,2018.0,-23.74588079351823,-18.666812358371416,-13.587743923224606,0.0,87.64599640367493,0.0073245460628829605
Lincoln,4.0,2018.0,-25.2485606532004,-20.325223215763405,-15.401885778326406,0.0,93.32561141799445,0.0
Turner,4.0,2018.0,-24.995069374206558,-20.167317122656144,-15.339564871105724,0.0,92.57583885151304,6.188633719715759E-6
Yankton,4.0,2018.0,-23.723234019386755,-18.924435141329983,-14.125636263273208,0.0,88.90717271982265,0.004759691159664996
Grant,5.0,2018.0,-28.78337516969753,-23.914537014664326,-19.04569885963108,0.0,99.50974476627218,0.0
Roberts,5.0,2018.0,-28.215057257030306,-23.50463637274276,-18.794215488455237,0.0,98.29466395428331,0.0
Marshall,5.0,2018.0,-28.695395880362284,-23.339391986441612,-17.983388092520894,0.0,99.66817612171852,0.0
Day,5.0,2018.0,-28.083863372755225,-23.077574805428593,-18.07128623810198,0.0,99.28050586814595,0.0
Deuel,5.0,2018.0,-28.947796732648072,-23.89335238742804,-18.838908042207986,0.0,97.89470104377013,0.0
Codington,5.0,2018.0,-29.09011183682552,-23.805914334284694,-18.521716831743856,0.0,98.8112325815251,0.0
Hamlin,5.0,2018.0,-29.047340311418925,-23.847141887269988,-18.64694346312105,0.0,98.97445184597025,0.0
Clark,5.0,2018.0,-28.092256796370997,-22.911304190229732,-17.730351584088464,0.0,99.75596930373204,0.0
Brown,5.0,2018.0,-28.072563356310372,-22.034974903838446,-15.997386451366548,0.0,99.61483366673255,0.0
McPherson,5.0,2018.0,-27.139181644593904,-21.22292782423275,-15.306674003871612,0.0,93.0098169022587,0.0
Edmunds,5.0,2018.0,-26.518024977250924,-20.685562228558837,-14.853099479866701,0.0,95.02542749183178,0.0
Spink,5.0,2018.0,-27.724600462741044,-21.97179688779541,-16.218993312849815,0.0,100.0,0.0
Faulk,5.0,2018.0,-26.07657065152881,-20.482880634496723,-14.889190617464614,0.0,96.2228820788953,0.0
Hand,5.0,2018.0,-25.601810448995256,-20.488701625206097,-15.37559280141696,0.0,97.73246369946514,0.0
Campbell,5.0,2018.0,-24.863904438639295,-19.373500902245016,-13.883097365850729,0.0,91.06082484927612,2.405793858533646E-5
Walworth,5.0,2018.0,-23.38244729969375,-18.65098745884711,-13.91952761800047,0.0,92.90321580347332,3.7099331224332323E-4
Potter,5.0,2018.0,-23.73988834462021,-18.837994750233488,-13.936101155846709,0.0,92.31863513555736,0.0
Hyde,5.0,2018.0,-24.945700592421147,-20.042017210795695,-15.138333829170167,0.0,97.39540758024835,0.0
Sully,5.0,2018.0,-23.49953935539199,-18.65762554288691,-13.81571173038174,0.0,92.15553876785324,1.2929114082771466E-4
Dewey,5.0,2018.0,-22.755556083513415,-17.88692936001642,-13.018302636519447,0.0,90.12480593629498,3.441369296445166E-4
Hughes,5.0,2018.0,-23.538555010971002,-18.743517380025,-13.94847974907898,0.0,94.08576599329844,1.0552179707968905E-5
Stanley,5.0,2018.0,-22.59060120712514,-17.901105233410338,-13.211609259695564,0.0,90.49163785716952,2.310110833180413E-4
Corson,5.0,2018.0,-23.781061284016467,-18.311490836207522,-12.841920388398618,0.0,90.16571947554829,1.5016023172864364E-4
Perkins,5.0,2018.0,-24.078709910948586,-18.1293960377412,-12.18008216453383,0.0,92.19674555573194,0.0
Ziebach,5.0,2018.0,-23.283922585188225,-18.026535095714586,-12.769147606240981,0.0,89.10301176331285,4.168379047933497E-5
Haakon,5.0,2018.0,-22.88976223893253,-17.645296051459685,-12.400829863986878,0.0,91.80139950834476,1.96691439193328E-5
Meade,5.0,2018.0,-23.945691029143255,-18.017319258544507,-12.088947487946033,0.0,96.86481063200719,0.0
Pennington,5.0,2018.0,-23.48157177451147,-17.708288515185465,-11.93500525585952,0.0,99.32067872687674,0.0
Harding,5.0,2018.0,-23.3842492753779,-17.54449313082198,-11.704736986266093,0.0,99.55331692542622,0.0
Butte,5.0,2018.0,-23.487838445505318,-17.595234847734837,-11.702631249964417,0.0,99.88422781038997,0.0
Lawrence,5.0,2018.0,-21.00261122718613,-16.039604372742037,-11.076597518297945,0.0,100.0,0.0
Custer,5.0,2018.0,-22.50312741431972,-16.940822232432968,-11.378517050546257,0.0,99.99997720940978,0.0
Fall River,5.0,2018.0,-24.01507609920373,-18.62913777617723,-13.243199453150773,0.0,100.0,0.0
Todd,5.0,2018.0,-22.92435560566852,-18.452995670298165,-13.981635734927822,0.0,99.8233218049385,0.0
Bennett,5.0,2018.0,-22.881262997756227,-17.95486000354636,-13.028457009336439,0.0,100.0,0.0
Oglala Lakota,5.0,2018.0,-23.60212792444881,-17.969026655620194,-12.335925386791608,0.0,100.0,0.0
Jackson,5.0,2018.0,-22.389324066208193,-17.2763506255225,-12.163377184836863,0.0,96.9849747216941,0.0
Mellette,5.0,2018.0,-22.451915982819312,-18.052097790659143,-13.652279598498957,0.0,97.5470804371329,0.0
Jones,5.0,2018.0,-22.2923466616962,-18.158988323664435,-14.025629985632612,0.0,94.47381463573372,4.0455025262786205E-5
Lyman,5.0,2018.0,-22.784969985222514,-18.42867888586677,-14.072387786511072,0.0,93.73122148622129,3.27413174111997E-5
Buffalo,5.0,2018.0,-24.731644262522813,-20.196286245715953,-15.660928228909084,0.0,98.0460439945141,0.0
Tripp,5.0,2018.0,-22.48067439258935,-18.15731835474292,-13.83396231689653,0.0,94.6970915232074,0.0
Brule,5.0,2018.0,-23.036682259227113,-18.907684469851727,-14.778686680476325,0.0,97.00280365035498,0.0
Gregory,5.0,2018.0,-23.487235258746317,-18.79090801730086,-14.094580775855338,0.0,94.35615474186918,0.0
Charles Mix,5.0,2018.0,-23.630727993456016,-18.89101668255934,-14.151305371662652,0.0,93.73690677757334,0.0
Douglas,5.0,2018.0,-23.671464857210566,-19.135824923948928,-14.600184990687284,0.0,95.57162391643107,0.0
Bon Homme,5.0,2018.0,-24.3741093647753,-19.273791511506243,-14.173473658237176,0.0,94.1646531157436,0.0
Hutchinson,5.0,2018.0,-24.58343146162556,-19.958526321033844,-15.333621180442082,0.0,97.54276201244144,0.0
Davison,5.0,2018.0,-24.085000639188053,-19.985198482241934,-15.88539632529583,0.0,99.85549424358962,0.0
Hanson,5.0,2018.0,-25.015145606868693,-20.76572748322299,-16.51630935957727,0.0,100.0,0.0
Miner,5.0,2018.0,-25.52090327342537,-21.239424608031094,-16.95794594263682,0.0,99.94963978182315,0.0
Sanborn,5.0,2018.0,-25.20035504203326,-20.73402737572881,-16.267699709424367,0.0,99.87174260428459,0.0
Jerauld,5.0,2018.0,-24.770845889817032,-20.325396183233842,-15.87994647665065,0.0,98.87525407136474,0.0
Aurora,5.0,2018.0,-24.04252260325293,-19.81422322116265,-15.58592383907236,0.0,99.16924229652349,0.0
Beadle,5.0,2018.0,-25.910734885022904,-21.052747202071664,-16.194759519120424,0.0,99.02007141552352,0.0
Kingsbury,5.0,2018.0,-27.15953017799962,-22.544630189725208,-17.929730201450777,0.0,99.96298831324535,0.0
Brookings,5.0,2018.0,-29.009837359551845,-24.286984554041332,-19.56413174853077,0.0,99.86143703839662,0.0
Lake,5.0,2018.0,-27.321884234224672,-23.061553184304,-18.801222134383323,0.0,100.0,0.0
McCook,5.0,2018.0,-26.06243897225094,-21.733944197534374,-17.40544942281778,0.0,100.0,0.0
Minnehaha,5.0,2018.0,-26.84282371252979,-22.468629985616808,-18.09443625870379,0.0,100.0,0.0
Moody,5.0,2018.0,-28.673430022695854,-23.93817877877034,-19.202927534844825,0.0,100.0,0.0
Union,5.0,2018.0,-25.832390427534815,-20.050317751948096,-14.268245076361385,0.0,92.75120469999077,0.0
Clay,5.0,2018.0,-25.24597811447991,-19.653697665983334,-14.061417217486742,0.0,92.88583579518556,1.896588368022158E-6
Lincoln,5.0,2018.0,-26.307899252050607,-21.322796301695718,-16.337693351340803,0.0,99.34040111448414,0.0
Turner,5.0,2018.0,-25.79613532527789,-21.014821257965618,-16.233507190653366,0.0,99.79431750133517,0.0
Yankton,5.0,2018.0,-24.542596867435815,-19.517462059446494,-14.492327251457166,0.0,95.10293372372693,0.0
Grant,6.0,2018.0,-26.273222877468502,-20.176278372281484,-14.079333867094448,0.0,93.65716690284054,0.0
Roberts,6.0,2018.0,-26.619312199022616,-20.687802319815496,-14.75629244060836,0.0,95.74298766820887,0.0
Marshall,6.0,2018.0,-27.005180594620374,-20.914253686841125,-14.823326779061794,0.0,99.16588433316117,0.0
Day,6.0,2018.0,-26.530210797745138,-20.242092758877952,-13.953974720010748,0.0,95.34343021754314,0.0
Deuel,6.0,2018.0,-25.854146114674677,-19.737025781543068,-13.619905448411467,0.0,90.73212722640643,0.0
Codington,6.0,2018.0,-26.942679913872276,-20.486461273294417,-14.030242632716542,0.0,93.61686900618916,0.0
Hamlin,6.0,2018.0,-26.623882826854302,-20.051392757827657,-13.478902688801012,0.0,90.39423277053413,0.0
Clark,6.0,2018.0,-26.22439156778266,-19.592003933601166,-12.959616299419574,0.0,93.37040982997542,0.0
Brown,6.0,2018.0,-27.532230763016283,-20.28806824785076,-13.0439057326853,0.0,95.14374094330381,0.0
McPherson,6.0,2018.0,-27.786958176977237,-20.56865257535002,-13.350346973722788,0.0,93.3441450981468,0.0
Edmunds,6.0,2018.0,-26.98843445648345,-19.48105726322852,-11.973680069973549,0.0,90.40152745192016,0.0
Spink,6.0,2018.0,-26.85065120190826,-19.373805636039794,-11.896960070171424,0.0,92.3895393210641,0.0
Faulk,6.0,2018.0,-26.205917360146856,-18.6200986856976,-11.034280011248233,0.0,87.75639070584982,7.324468302727083E-5
Hand,6.0,2018.0,-25.18583305428394,-17.724126064498567,-10.262419074713197,0.0,85.83254824971671,0.0013985276154435712
Campbell,6.0,2018.0,-28.115752695403213,-20.340513440141194,-12.565274184879117,0.0,91.72523568371001,0.0
Walworth,6.0,2018.0,-26.880312256890946,-19.350694846954482,-11.821077437018015,0.0,89.9305466733268,0.0
Potter,6.0,2018.0,-25.75512271729791,-18.13190187642732,-10.508681035556643,0.0,86.12336456522345,0.0011844137504394743
Hyde,6.0,2018.0,-25.19868335168486,-17.52179881047112,-9.844914269257316,0.0,84.5500081439287,0.004336311126042901
Sully,6.0,2018.0,-24.484565523758015,-16.774650505965305,-9.064735488172454,0.0,82.74759945046627,0.011923148833444535
Dewey,6.0,2018.0,-25.199628897846445,-17.073104131153087,-8.94657936445982,0.0,83.7166743472955,0.00998392072764905
Hughes,6.0,2018.0,-24.200826530421278,-16.410177941184816,-8.619529351948298,0.0,81.95929406746683,0.01858575272676015
Stanley,6.0,2018.0,-23.07558338810691,-15.191738291161743,-7.3078931942165175,0.0,79.83813967554188,0.030168213552692287
Corson,6.0,2018.0,-27.457391379930957,-18.839934357597805,-10.222477335264717,0.0,90.68175822834493,0.0
Perkins,6.0,2018.0,-26.2627644989062,-16.695217574730606,-7.127670650555024,0.0,92.2644788569829,4.7037139657014047E-4
Ziebach,6.0,2018.0,-24.02025704054761,-15.351000734720861,-6.681744428894128,0.0,81.71238010119143,0.012136613762955268
Haakon,6.0,2018.0,-22.330152900896294,-13.961106948771274,-5.592060996646232,0.0,83.63445079422691,0.011462748542826034
Meade,6.0,2018.0,-21.98115301601323,-13.225945569886115,-4.470738123759331,0.0,86.13110026366081,6.991400441138898E-4
Pennington,6.0,2018.0,-20.45133300838114,-12.095301834004296,-3.739270659627509,0.0,88.36632376548313,4.0946673228658644E-4
Harding,6.0,2018.0,-23.546807187931126,-14.834869905692411,-6.122932623453779,0.0,98.44402908774936,0.0
Butte,6.0,2018.0,-21.169039989276964,-12.914216827723271,-4.659393666169624,0.0,93.63503768133668,0.0
Lawrence,6.0,2018.0,-16.95137626967749,-10.19928162102865,-3.447186972379792,0.0,92.00979680393075,0.0
Custer,6.0,2018.0,-18.34402063684781,-10.995792106152486,-3.64756357545698,0.0,89.76877446011967,0.0
Fall River,6.0,2018.0,-21.698699537382442,-13.626716213559225,-5.55473288973592,0.0,96.59212283745964,0.0
Todd,6.0,2018.0,-22.20254714735263,-13.518067091831991,-4.833587036311204,0.0,89.18172222713,2.877182963396605E-4
Bennett,6.0,2018.0,-21.596445465031632,-13.076370544797966,-4.556295624564161,0.0,97.48347546920796,0.0
Oglala Lakota,6.0,2018.0,-21.75471036729257,-13.182437584256906,-4.6101648012212175,0.0,95.88087645131922,0.0
Jackson,6.0,2018.0,-21.314313646586275,-12.84948668823004,-4.384659729873734,0.0,89.36217282253446,0.0
Mellette,6.0,2018.0,-21.83787609615925,-13.450015616377225,-5.062155136595062,0.0,85.4313293616652,0.006202050459030133
Jones,6.0,2018.0,-22.351442424951646,-14.685536422275806,-7.01963041959991,0.0,82.95109678871894,0.014748275657906722
Lyman,6.0,2018.0,-23.142143315558922,-15.120634923294487,-7.099126531030046,0.0,79.27554057193143,0.036840841117530956
Buffalo,6.0,2018.0,-24.752191128940503,-16.91179412577979,-9.071397122619068,0.0,82.66703374468446,0.011149035961517713
Tripp,6.0,2018.0,-22.2701849979947,-13.539240973553417,-4.808296949111996,0.0,78.26978454448319,0.0384254515525194
Brule,6.0,2018.0,-22.799663157579406,-15.286962770551348,-7.774262383523235,0.0,80.4861546309276,0.03338452415429848
Gregory,6.0,2018.0,-23.08063664087442,-14.503961488451182,-5.92728633602786,0.0,79.04831169964096,0.03183745940505552
Charles Mix,6.0,2018.0,-22.71990412927898,-14.805192169784716,-6.890480210290336,0.0,79.31609624808115,0.03808471047175085
Douglas,6.0,2018.0,-22.19214127787601,-14.932731252500105,-7.673321227124177,0.0,81.05085602344815,0.03171303889746613
Bon Homme,6.0,2018.0,-23.24080974993499,-15.391534731580496,-7.542259713225976,0.0,80.73011089277104,0.028076043884232644
Hutchinson,6.0,2018.0,-22.744269452961184,-15.770440575625253,-8.796611698289292,0.0,82.8869462557007,0.021620001933631675
Davison,6.0,2018.0,-22.3201405315453,-15.730336467894762,-9.14053240424423,0.0,83.59697639854929,0.023069737577952432
Hanson,6.0,2018.0,-22.991246755531936,-16.499661324252116,-10.008075892972279,0.0,85.9290570288817,0.009390627611158298
Miner,6.0,2018.0,-23.046263995532286,-17.006254455815654,-10.966244916099017,0.0,86.65788403697124,0.008234972927861744
Sanborn,6.0,2018.0,-23.518357904755042,-16.900494356016797,-10.28263080727854,0.0,85.49550335419194,0.010556336167284153
Jerauld,6.0,2018.0,-23.796364730051373,-16.842739877065412,-9.88911502407943,0.0,84.33745903600472,0.01128663653679973
Aurora,6.0,2018.0,-22.77385104242652,-15.894352015464866,-9.014852988503195,0.0,83.09147670811461,0.021798672565654906
Beadle,6.0,2018.0,-24.90427091603858,-18.08145940633047,-11.258647896622321,0.0,88.17496947049798,1.7388102659471184E-4
Kingsbury,6.0,2018.0,-24.797479415032768,-18.550457217006553,-12.303435018980332,0.0,89.0942329550718,1.2260931273309735E-5
